Transaction_ID,Date,Department,Vendor_Name,Employee_ID,Amount_INR,Payment_Method,Invoice_Number,Approval_Status,Risk_Category,Audit_Flag,Location,Expense_Type,Duplicate_Transaction,Late_Payment,Outside_Business_Hours
TXN00743,2024-09-29 17:52:00,HR,ITC Ltd,EMP1043,292577.15,Bank Transfer,INV705947,Pending,Medium,No,Delhi,Salary,No,No,Yes
TXN00525,2024-04-19 09:16:00,Finance,Asian Paints,EMP1294,204003.54,Bank Transfer,INV878974,Rejected,Medium,Yes,Delhi,Consulting,No,No,No
TXN00392,2024-11-13 04:55:00,Sales,Infosys Ltd,EMP1176,348428.64,Bank Transfer,INV571923,Approved,Low,No,Chennai,Salary,No,No,Yes
TXN00995,2024-05-05 22:43:00,Sales,Infosys Ltd,EMP1245,169497.35,Cash,INV593670,Pending,High,Yes,Kolkata,Software,No,Yes,Yes
TXN00832,2024-04-22 21:09:00,IT,Johnson Controls,EMP1247,40610.13,Bank Transfer,INV592053,Approved,High,Yes,Mumbai,Travel,Yes,No,No
TXN00654,2024-12-18 10:54:00,Procurement,Tech Mahindra,EMP1172,13736.16,Cheque,INV570717,Approved,Medium,No,Mumbai,Salary,No,Yes,No
TXN00742,2024-08-05 15:44:00,Procurement,Johnson Controls,EMP1407,320119.07,Bank Transfer,INV785720,Rejected,Low,Yes,Ahmedabad,Consulting,No,No,No
TXN00624,2024-02-26 10:59:00,HR,Asian Paints,EMP1234,123874.22,Cheque,INV793013,Approved,Low,No,Kolkata,Software,No,Yes,No
TXN00151,2024-10-27 07:15:00,Finance,Bosch India,EMP1116,320782.56,Bank Transfer,INV533377,Approved,Low,No,Bangalore,Travel,No,No,Yes
TXN00040,2024-07-18 18:44:00,Finance,Honeywell Automation,EMP1195,241104.97,Cheque,INV413118,Pending,Medium,No,Kolkata,Consulting,No,No,Yes
TXN00960,2024-08-10 23:46:00,Sales,Bosch India,EMP1166,511325.37,Bank Transfer,INV691198,Pending,High,Yes,Bangalore,Equipment,No,Yes,Yes
TXN00335,2024-09-01 07:58:00,Finance,Aurobindo Pharma,EMP1307,438999.33,Bank Transfer,INV298202,Approved,Medium,Yes,Delhi,Consulting,No,Yes,Yes
TXN00079,2024-05-19 05:16:00,Procurement,Aurobindo Pharma,EMP1383,435846.49,Cheque,INV591081,Rejected,Low,Yes,Chennai,Infrastructure,No,No,Yes
TXN00042,2024-03-06 19:34:00,Finance,HUL,EMP1304,284374.03,Cash,INV773971,Approved,Medium,No,Hyderabad,Miscellaneous,No,No,Yes
TXN00873,2024-04-30 17:16:00,IT,Dabur India,EMP1440,6936194.9,Bank Transfer,INV253350,Pending,High,Yes,Bangalore,Salary,No,Yes,Yes
TXN00583,2024-07-09 08:40:00,IT,Havells India,EMP1064,28627.77,Credit Card,INV230809,Approved,Low,Yes,Pune,Salary,No,No,Yes
TXN00537,2024-07-20 08:19:00,Finance,Dr Reddy Labs,EMP1153,109141.31,Cheque,INV560163,Approved,Medium,No,Kolkata,Infrastructure,No,Yes,Yes
TXN00841,2024-05-15 21:22:00,Sales,ABB India,EMP1391,273997.88,Bank Transfer,INV437408,Pending,High,Yes,Chennai,Consulting,Yes,No,No
TXN00996,2024-04-18 03:42:00,Procurement,Dr Reddy Labs,EMP1391,737712.3,Bank Transfer,INV234744,Pending,High,Yes,Bangalore,Miscellaneous,No,Yes,Yes
TXN00855,2024-05-30 00:29:00,IT,L&T Construction,EMP1095,336947.32,Cash,INV252627,Pending,High,Yes,Pune,Equipment,Yes,No,Yes
TXN00846,2024-11-09 03:27:00,IT,Mahindra & Mahindra,EMP1128,144163.72,Bank Transfer,INV376331,Rejected,High,Yes,Kolkata,Salary,Yes,No,Yes
TXN00250,2024-08-02 05:56:00,Procurement,Jyothy Labs,EMP1452,192462.72,Bank Transfer,INV206355,Pending,Medium,No,Chennai,Salary,No,No,Yes
TXN00633,2024-10-05 08:00:00,Sales,Aurobindo Pharma,EMP1422,176583.02,UPI,INV525468,Pending,Medium,Yes,Bangalore,Infrastructure,No,No,Yes
TXN00706,2024-02-14 09:26:00,Sales,Reliance Industries,EMP1325,44340.06,Credit Card,INV198181,Approved,Low,No,Ahmedabad,Infrastructure,No,No,No
TXN00470,2024-10-03 16:14:00,Procurement,Eaton India,EMP1338,108013.81,Bank Transfer,INV218152,Pending,Medium,No,Ahmedabad,Miscellaneous,No,No,No
TXN00354,2024-01-31 06:52:00,Sales,Emami Ltd,EMP1430,316781.8,Bank Transfer,INV450912,Approved,Low,No,Hyderabad,Equipment,No,Yes,Yes
TXN00282,2024-12-25 04:13:00,Finance,Asian Paints,EMP1216,332523.97,Credit Card,INV383091,Approved,Medium,No,Delhi,Consulting,No,No,Yes
TXN00442,2024-09-12 23:15:00,IT,Biocon,EMP1211,463649.4,Credit Card,INV135087,Rejected,Low,Yes,Pune,Travel,No,No,Yes
TXN00506,2024-03-01 07:08:00,HR,Sun Pharma,EMP1158,67045.37,Bank Transfer,INV182423,Approved,Medium,Yes,Mumbai,Infrastructure,No,No,Yes
TXN00649,2024-08-15 01:38:00,Finance,HCL Tech,EMP1396,191810.79,Bank Transfer,INV361829,Approved,Low,Yes,Kolkata,Travel,No,No,Yes
TXN00149,2024-04-16 22:45:00,Procurement,Berger Paints,EMP1246,177657.57,Cheque,INV934042,Approved,Low,No,Kolkata,Miscellaneous,No,No,Yes
TXN00745,2024-10-09 13:15:00,HR,Sun Pharma,EMP1029,374762.7,Bank Transfer,INV829578,Approved,Low,Yes,Kolkata,Equipment,No,Yes,No
TXN00130,2024-06-12 21:22:00,Finance,ABB India,EMP1278,148729.33,Bank Transfer,INV265156,Approved,High,Yes,Bangalore,Infrastructure,No,No,Yes
TXN00097,2024-11-12 01:43:00,Finance,Biocon,EMP1227,332659.65,Bank Transfer,INV563516,Approved,Low,No,Pune,Miscellaneous,No,No,Yes
TXN00954,2024-11-18 22:06:00,HR,Bajaj Auto,EMP1443,756569.96,UPI,INV362111,Approved,High,Yes,Kolkata,Consulting,No,Yes,Yes
TXN00087,2024-05-01 18:20:00,Finance,Mahindra & Mahindra,EMP1136,30937.51,Credit Card,INV651640,Approved,Low,No,Pune,Consulting,No,No,Yes
TXN00180,2024-10-16 03:57:00,IT,Wipro Technologies,EMP1118,109651.44,Cheque,INV694316,Approved,Low,Yes,Hyderabad,Consulting,No,No,Yes
TXN00255,2024-08-29 15:57:00,Sales,Reliance Industries,EMP1329,274342.38,Bank Transfer,INV499974,Approved,Low,No,Ahmedabad,Equipment,No,No,No
TXN00406,2024-07-21 23:02:00,IT,ITC Ltd,EMP1265,383754.14,UPI,INV299072,Approved,Low,No,Hyderabad,Miscellaneous,No,No,Yes
TXN00757,2024-06-07 17:55:00,Finance,Jyothy Labs,EMP1049,230129.89,Bank Transfer,INV409967,Approved,Low,No,Delhi,Travel,No,No,No
TXN00948,2024-05-24 09:01:00,HR,Eaton India,EMP1396,1078894.54,Cash,INV385693,Pending,High,Yes,Kolkata,Software,No,No,No
TXN00038,2024-08-31 14:16:00,HR,Eaton India,EMP1142,384077.77,Bank Transfer,INV757193,Approved,Low,No,Chennai,Equipment,No,No,Yes
TXN00750,2024-09-01 10:41:00,Procurement,ITC Ltd,EMP1085,32062.47,Bank Transfer,INV544828,Approved,Low,Yes,Pune,Travel,No,No,Yes
TXN00902,2024-06-05 23:35:00,HR,ICICI Bank,EMP1191,1128629.52,Bank Transfer,INV137609,Pending,High,Yes,Ahmedabad,Software,No,No,No
TXN00952,2024-09-30 03:15:00,Finance,Jyothy Labs,EMP1373,345233.89,Bank Transfer,INV899749,Pending,High,Yes,Delhi,Miscellaneous,No,Yes,Yes
TXN00611,2024-01-03 12:12:00,Sales,Reliance Industries,EMP1451,288050.71,Cash,INV873266,Approved,Medium,No,Chennai,Salary,No,No,No
TXN00037,2024-08-25 21:33:00,IT,Johnson Controls,EMP1163,475269.61,Cheque,INV742412,Pending,Medium,No,Ahmedabad,Salary,No,No,Yes
TXN00652,2024-01-07 12:13:00,Procurement,Sun Pharma,EMP1034,330691.04,Bank Transfer,INV754216,Approved,Low,No,Hyderabad,Infrastructure,No,No,Yes
TXN00305,2024-08-14 07:58:00,Sales,3M India,EMP1280,370532.77,Bank Transfer,INV860127,Rejected,Low,Yes,Bangalore,Software,No,Yes,Yes
TXN00333,2024-02-19 05:30:00,IT,Johnson Controls,EMP1020,439487.56,Bank Transfer,INV888930,Approved,Low,Yes,Mumbai,Infrastructure,No,No,Yes
TXN00458,2024-06-17 12:36:00,Finance,Colgate,EMP1363,470255.98,Bank Transfer,INV557239,Approved,Medium,No,Delhi,Consulting,No,No,No
TXN00018,2024-09-03 06:55:00,Procurement,HCL Tech,EMP1085,192591.69,UPI,INV378085,Rejected,Medium,Yes,Hyderabad,Miscellaneous,No,No,Yes
TXN00428,2024-10-08 10:17:00,HR,Aurobindo Pharma,EMP1294,126188.41,Bank Transfer,INV743052,Pending,Low,Yes,Mumbai,Miscellaneous,No,No,No
TXN00366,2024-11-12 14:17:00,IT,Jyothy Labs,EMP1097,163718.64,Bank Transfer,INV660957,Approved,High,Yes,Hyderabad,Equipment,No,No,No
TXN00301,2024-04-01 16:34:00,Sales,ICICI Bank,EMP1390,179357.71,Bank Transfer,INV698357,Rejected,Medium,Yes,Hyderabad,Infrastructure,No,No,No
TXN00950,2024-04-09 19:54:00,Sales,Berger Paints,EMP1218,841680.1,Cash,INV416831,Pending,Medium,Yes,Chennai,Travel,No,No,No
TXN00274,2024-06-30 07:47:00,Sales,Nestle India,EMP1404,443987.56,Bank Transfer,INV714015,Approved,Medium,No,Delhi,Miscellaneous,No,No,Yes
TXN00556,2024-04-01 07:49:00,Procurement,Reliance Industries,EMP1011,426911.19,Bank Transfer,INV917357,Approved,Medium,No,Bangalore,Travel,No,No,Yes
TXN00025,2024-11-20 13:53:00,Sales,Wipro Technologies,EMP1002,170110.49,Bank Transfer,INV374680,Approved,Low,No,Mumbai,Travel,No,Yes,No
TXN00839,2024-11-16 21:34:00,IT,Mahindra & Mahindra,EMP1151,53313.52,Bank Transfer,INV371216,Approved,High,Yes,Pune,Software,Yes,No,Yes
TXN00786,2024-06-29 11:57:00,Finance,Dabur India,EMP1086,445277.59,UPI,INV365356,Approved,Low,No,Pune,Miscellaneous,No,Yes,Yes
TXN00304,2024-12-22 09:44:00,Finance,ITC Ltd,EMP1199,211200.29,Credit Card,INV818430,Approved,Low,Yes,Hyderabad,Salary,No,No,Yes
TXN00692,2024-09-07 20:42:00,IT,Sun Pharma,EMP1012,295490.99,UPI,INV602790,Approved,Medium,No,Bangalore,Miscellaneous,No,No,Yes
TXN00940,2024-05-29 21:31:00,Procurement,Eaton India,EMP1201,957086.84,UPI,INV604322,Pending,Medium,Yes,Chennai,Travel,No,No,No
TXN00971,2024-08-11 03:28:00,Sales,ICICI Bank,EMP1286,724821.6,UPI,INV465093,Approved,High,Yes,Pune,Infrastructure,No,Yes,Yes
TXN00259,2024-06-12 23:58:00,Finance,Reliance Industries,EMP1199,280400.28,Credit Card,INV998235,Approved,Low,No,Kolkata,Travel,No,No,Yes
TXN00379,2024-02-01 11:35:00,Procurement,Godrej Industries,EMP1407,355674.72,Cheque,INV378727,Approved,Medium,No,Delhi,Salary,No,No,No
TXN00982,2024-06-11 00:40:00,HR,Infosys Ltd,EMP1112,528459.21,Bank Transfer,INV185222,Pending,High,Yes,Chennai,Equipment,No,Yes,Yes
TXN00614,2024-01-18 12:20:00,Finance,Axis Bank,EMP1032,459962.31,Bank Transfer,INV416115,Approved,Low,Yes,Mumbai,Consulting,No,Yes,No
TXN00911,2024-02-02 14:11:00,Sales,Biocon,EMP1133,1323224.75,Bank Transfer,INV338466,Pending,High,Yes,Bangalore,Infrastructure,No,Yes,No
TXN00052,2024-05-18 09:16:00,HR,ICICI Bank,EMP1370,100329.23,Bank Transfer,INV661894,Rejected,Medium,Yes,Chennai,Salary,No,No,Yes
TXN00376,2024-06-13 23:04:00,IT,ITC Ltd,EMP1098,264414.54,Bank Transfer,INV678255,Approved,Low,No,Pune,Travel,No,No,Yes
TXN00472,2024-01-15 15:32:00,Finance,Tech Mahindra,EMP1459,121473.42,Bank Transfer,INV707924,Approved,Low,No,Pune,Salary,No,No,No
TXN00502,2024-02-09 16:12:00,HR,HDFC Bank,EMP1307,377551.11,Bank Transfer,INV431570,Pending,Medium,No,Pune,Travel,No,No,No
TXN00889,2024-11-03 17:21:00,Finance,Sun Pharma,EMP1421,9054631.39,Cheque,INV363592,Approved,High,Yes,Pune,Travel,No,Yes,Yes
TXN00125,2024-02-22 02:20:00,Sales,Asian Paints,EMP1229,303297.71,Bank Transfer,INV823270,Approved,Low,No,Pune,Consulting,No,No,Yes
TXN00041,2024-10-06 19:57:00,HR,Jyothy Labs,EMP1113,140102.98,Bank Transfer,INV507746,Approved,Medium,No,Bangalore,Infrastructure,No,No,Yes
TXN00289,2024-02-27 13:28:00,Finance,Tech Mahindra,EMP1134,329211.92,Cash,INV810859,Approved,Medium,No,Chennai,Software,No,No,No
TXN00476,2024-04-27 02:26:00,IT,Jyothy Labs,EMP1442,497853.85,Credit Card,INV977646,Approved,Low,No,Chennai,Salary,No,No,Yes
TXN00050,2024-11-01 22:56:00,Sales,ABB India,EMP1006,260730.49,Bank Transfer,INV353080,Approved,Low,No,Ahmedabad,Software,No,No,Yes
TXN00446,2024-11-15 00:18:00,Procurement,Reliance Industries,EMP1065,255270.07,Cheque,INV391345,Approved,Medium,No,Hyderabad,Travel,No,No,Yes
TXN00981,2024-06-23 23:36:00,Finance,Honeywell Automation,EMP1477,397254.03,Cash,INV194960,Approved,High,Yes,Delhi,Salary,No,Yes,Yes
TXN00894,2024-09-11 16:14:00,Sales,Britannia,EMP1245,4275637.64,Credit Card,INV338818,Approved,High,Yes,Mumbai,Travel,No,Yes,Yes
TXN00746,2024-02-24 21:37:00,Finance,Emami Ltd,EMP1429,298993.2,Bank Transfer,INV254021,Approved,Low,Yes,Kolkata,Salary,No,No,Yes
TXN00630,2024-10-25 01:29:00,IT,Schneider Electric,EMP1173,215920.66,Bank Transfer,INV528818,Approved,Low,No,Mumbai,Salary,No,No,Yes
TXN00833,2024-07-01 15:01:00,Sales,Reliance Industries,EMP1329,274342.38,Bank Transfer,INV499974,Approved,High,Yes,Ahmedabad,Equipment,Yes,No,No
TXN00528,2024-09-29 19:54:00,Procurement,Honeywell Automation,EMP1373,315245.44,Bank Transfer,INV481969,Approved,Low,No,Hyderabad,Infrastructure,No,No,Yes
TXN00203,2024-07-15 17:32:00,Procurement,Nestle India,EMP1351,248404.31,Credit Card,INV565412,Approved,Low,Yes,Chennai,Equipment,No,Yes,No
TXN00970,2024-09-24 00:33:00,IT,Bajaj Auto,EMP1490,174587.23,UPI,INV974098,Approved,High,Yes,Bangalore,Infrastructure,No,Yes,Yes
TXN00605,2024-07-11 19:22:00,Procurement,Mahindra & Mahindra,EMP1430,385143.09,Credit Card,INV108840,Approved,Low,No,Mumbai,Salary,No,No,Yes
TXN00725,2024-03-01 13:04:00,Procurement,Nestle India,EMP1269,466009.5,Bank Transfer,INV122937,Approved,Low,No,Hyderabad,Travel,No,No,No
TXN00346,2024-12-24 08:15:00,Sales,Reliance Industries,EMP1205,338480.47,Cheque,INV179721,Approved,Low,No,Chennai,Consulting,No,No,Yes
TXN00008,2024-10-25 12:23:00,HR,Axis Bank,EMP1261,249290.34,Credit Card,INV214975,Approved,Low,No,Delhi,Miscellaneous,No,No,No
TXN00154,2024-11-04 03:59:00,Sales,Aurobindo Pharma,EMP1233,494604.24,Bank Transfer,INV617904,Pending,Low,No,Hyderabad,Salary,No,No,Yes
TXN00082,2024-12-24 09:41:00,Procurement,ICICI Bank,EMP1072,27446.67,Cash,INV616554,Approved,Low,No,Kolkata,Miscellaneous,No,No,No
TXN00691,2024-03-29 20:47:00,Procurement,Reliance Industries,EMP1399,234518.52,Cheque,INV500661,Approved,Medium,No,Delhi,Travel,No,No,Yes
TXN00892,2024-04-14 17:52:00,Sales,HCL Tech,EMP1121,5701663.36,Credit Card,INV691246,Pending,High,Yes,Mumbai,Equipment,No,Yes,Yes
TXN00393,2024-05-12 17:30:00,IT,SBI,EMP1356,350883.84,Cash,INV711324,Rejected,Low,Yes,Hyderabad,Salary,No,Yes,Yes
TXN00778,2024-03-07 14:40:00,Sales,Mahindra & Mahindra,EMP1123,327998.75,Bank Transfer,INV303244,Approved,Low,No,Kolkata,Infrastructure,No,No,No
TXN00545,2024-03-15 00:18:00,Sales,Dr Reddy Labs,EMP1317,228233.46,Bank Transfer,INV711218,Approved,Low,Yes,Bangalore,Infrastructure,No,No,Yes
TXN00435,2024-08-25 10:35:00,Finance,Dabur India,EMP1091,157477.68,Bank Transfer,INV727320,Approved,Medium,No,Kolkata,Equipment,No,No,Yes
TXN00184,2024-07-11 13:11:00,IT,ITC Ltd,EMP1044,387222.87,Bank Transfer,INV358421,Approved,Low,No,Bangalore,Software,No,No,No
TXN00805,2024-06-05 22:15:00,Sales,Havells India,EMP1415,372318.28,Cash,INV755520,Approved,High,Yes,Pune,Miscellaneous,Yes,No,Yes
TXN00115,2024-03-04 09:05:00,HR,Biocon,EMP1231,453126.57,Bank Transfer,INV558723,Approved,High,Yes,Ahmedabad,Equipment,No,No,No
TXN00374,2024-12-22 15:12:00,IT,Mahindra & Mahindra,EMP1279,177094.02,Credit Card,INV388698,Pending,Low,No,Bangalore,Travel,No,No,Yes
TXN00548,2024-04-01 08:10:00,IT,Jyothy Labs,EMP1477,172892.48,Bank Transfer,INV194002,Approved,Low,Yes,Delhi,Equipment,No,Yes,Yes
TXN00865,2024-04-03 12:50:00,Procurement,HDFC Bank,EMP1071,5949285.47,Bank Transfer,INV628288,Pending,High,Yes,Pune,Miscellaneous,No,Yes,Yes
TXN00344,2024-09-19 08:56:00,IT,Honeywell Automation,EMP1129,348624.97,UPI,INV690525,Approved,Low,No,Ahmedabad,Software,No,No,Yes
TXN00730,2024-11-09 09:20:00,Finance,Eaton India,EMP1418,10152.05,Bank Transfer,INV865960,Rejected,Low,Yes,Mumbai,Consulting,No,No,Yes
TXN00485,2024-08-22 02:05:00,Procurement,Mahindra & Mahindra,EMP1148,479336.97,Bank Transfer,INV272769,Approved,Medium,No,Chennai,Consulting,No,No,Yes
TXN00800,2024-02-24 23:07:00,HR,TCS,EMP1458,233119.18,Bank Transfer,INV599374,Approved,Low,No,Delhi,Equipment,No,No,Yes
TXN00382,2024-10-08 10:54:00,Sales,Nestle India,EMP1392,318454.21,Cheque,INV439162,Approved,Low,No,Hyderabad,Equipment,No,No,No
TXN00515,2024-09-12 08:48:00,IT,3M India,EMP1140,379369.96,Cheque,INV519677,Approved,Medium,No,Ahmedabad,Consulting,No,No,Yes
TXN00462,2024-08-18 00:02:00,Sales,HCL Tech,EMP1173,394950.37,Cash,INV223928,Approved,Medium,No,Bangalore,Software,No,No,Yes
TXN00931,2024-03-01 09:17:00,Procurement,Dabur India,EMP1115,1345221.37,Credit Card,INV372031,Pending,High,Yes,Delhi,Salary,No,No,No
TXN00822,2024-08-19 15:47:00,IT,Schneider Electric,EMP1130,341936.78,Cheque,INV102049,Rejected,High,Yes,Mumbai,Infrastructure,Yes,No,Yes
TXN00990,2024-04-05 22:28:00,Procurement,3M India,EMP1295,570873.83,UPI,INV518731,Pending,High,Yes,Chennai,Equipment,No,Yes,Yes
TXN00619,2024-10-13 01:27:00,Sales,L&T Construction,EMP1500,104184.09,Cheque,INV923408,Approved,Low,No,Ahmedabad,Consulting,No,No,Yes
TXN00119,2024-11-19 16:36:00,HR,SBI,EMP1150,217473.25,Credit Card,INV352249,Approved,Low,No,Pune,Travel,No,No,No
TXN00650,2024-06-21 06:43:00,Finance,Sun Pharma,EMP1491,441731.6,Credit Card,INV970790,Approved,Medium,Yes,Delhi,Infrastructure,No,No,Yes
TXN00760,2024-01-30 23:50:00,HR,ABB India,EMP1005,81508.31,Bank Transfer,INV494077,Approved,Low,Yes,Kolkata,Infrastructure,No,No,Yes
TXN00265,2024-01-26 11:45:00,HR,Biocon,EMP1189,412635.61,Bank Transfer,INV766275,Rejected,Medium,Yes,Chennai,Equipment,No,No,No
TXN00436,2024-12-04 01:05:00,HR,Axis Bank,EMP1455,292480.11,Credit Card,INV949178,Approved,Low,Yes,Hyderabad,Miscellaneous,No,No,Yes
TXN00311,2024-11-29 06:20:00,IT,Reliance Industries,EMP1486,52498.43,UPI,INV910883,Approved,Low,Yes,Chennai,Infrastructure,No,No,Yes
TXN00056,2024-08-01 19:38:00,IT,Sun Pharma,EMP1398,263673.4,Bank Transfer,INV564226,Approved,Low,No,Mumbai,Consulting,No,No,Yes
TXN00790,2024-11-03 10:37:00,Procurement,Dr Reddy Labs,EMP1296,15528.01,Cash,INV921355,Pending,High,Yes,Ahmedabad,Equipment,No,No,Yes
TXN00433,2024-12-31 03:20:00,IT,Tech Mahindra,EMP1406,154548.47,Bank Transfer,INV719221,Approved,Medium,No,Ahmedabad,Miscellaneous,No,Yes,Yes
TXN00412,2024-12-03 15:29:00,Procurement,Dabur India,EMP1041,302602.2,Cash,INV673929,Approved,Medium,No,Chennai,Travel,No,No,No
TXN00687,2024-02-06 16:46:00,Sales,Aurobindo Pharma,EMP1357,461916.57,Credit Card,INV674630,Approved,Low,No,Mumbai,Infrastructure,No,No,No
TXN00670,2024-04-18 05:12:00,Finance,Mahindra & Mahindra,EMP1415,380786.52,Bank Transfer,INV528649,Approved,High,Yes,Delhi,Infrastructure,No,No,Yes
TXN00498,2024-05-28 17:31:00,Finance,Asian Paints,EMP1428,294678.09,Bank Transfer,INV875795,Approved,Low,Yes,Hyderabad,Equipment,No,No,No
TXN00012,2024-02-10 02:46:00,Procurement,Tech Mahindra,EMP1390,268689.55,Bank Transfer,INV791798,Approved,Low,No,Kolkata,Salary,No,No,Yes
TXN00466,2024-03-29 10:04:00,Finance,Biocon,EMP1073,379987.29,Bank Transfer,INV487896,Approved,Low,No,Mumbai,Salary,No,No,No
TXN00997,2024-06-16 23:52:00,Procurement,Johnson Controls,EMP1202,450586.38,Bank Transfer,INV612029,Pending,High,Yes,Mumbai,Salary,No,Yes,Yes
TXN00394,2024-04-12 22:39:00,Sales,HCL Tech,EMP1239,329105.15,Cash,INV507523,Approved,Medium,No,Pune,Infrastructure,No,No,Yes
TXN00520,2024-03-21 16:03:00,Procurement,Cipla Ltd,EMP1254,297567.33,Bank Transfer,INV809348,Approved,High,Yes,Pune,Travel,No,Yes,No
TXN00589,2024-07-09 09:23:00,Sales,Aurobindo Pharma,EMP1249,18849.0,Bank Transfer,INV921866,Approved,Low,No,Hyderabad,Salary,No,No,No
TXN00132,2024-09-02 16:26:00,Procurement,Honeywell Automation,EMP1038,67036.76,Bank Transfer,INV177767,Approved,Medium,No,Bangalore,Infrastructure,No,No,No
TXN00327,2024-07-06 18:41:00,Finance,Bosch India,EMP1129,191282.75,Cheque,INV641455,Approved,Medium,No,Ahmedabad,Consulting,No,Yes,Yes
TXN00165,2024-02-27 01:51:00,Procurement,Schneider Electric,EMP1393,468437.78,Cheque,INV352356,Approved,Low,Yes,Mumbai,Salary,No,No,Yes
TXN00013,2024-12-19 06:45:00,Sales,HUL,EMP1344,326689.64,Bank Transfer,INV642717,Approved,Low,Yes,Mumbai,Consulting,No,No,Yes
TXN00827,2024-06-19 16:49:00,HR,Dr Reddy Labs,EMP1058,287631.82,Bank Transfer,INV226502,Approved,High,Yes,Hyderabad,Miscellaneous,Yes,No,No
TXN00823,2024-06-28 17:16:00,Finance,Jyothy Labs,EMP1102,306455.9,Credit Card,INV971889,Approved,High,Yes,Hyderabad,Salary,Yes,Yes,No
TXN00415,2024-06-02 10:23:00,Procurement,Tech Mahindra,EMP1389,216525.3,Credit Card,INV407057,Approved,Low,No,Pune,Consulting,No,No,Yes
TXN00884,2024-03-09 20:36:00,IT,L&T Construction,EMP1101,3893712.07,Bank Transfer,INV399986,Approved,High,Yes,Bangalore,Miscellaneous,No,Yes,Yes
TXN00672,2024-01-04 21:37:00,Finance,HDFC Bank,EMP1109,263555.6,Cash,INV732275,Approved,High,Yes,Hyderabad,Miscellaneous,No,No,Yes
TXN00104,2024-06-10 04:28:00,Finance,Emami Ltd,EMP1227,317535.63,Credit Card,INV720148,Approved,Low,No,Ahmedabad,Travel,No,Yes,Yes
TXN00751,2024-03-24 17:06:00,Finance,Bajaj Auto,EMP1306,10433.62,Cheque,INV296863,Approved,Medium,Yes,Hyderabad,Travel,No,No,Yes
TXN00703,2024-02-20 01:10:00,Sales,ITC Ltd,EMP1093,175860.58,Credit Card,INV927061,Approved,Low,No,Ahmedabad,Consulting,No,No,Yes
TXN00355,2024-03-03 11:55:00,IT,L&T Construction,EMP1296,290067.76,Credit Card,INV283017,Rejected,Low,Yes,Pune,Software,No,No,Yes
TXN00085,2024-02-16 21:13:00,IT,TCS,EMP1026,394463.32,Bank Transfer,INV232040,Pending,Low,No,Chennai,Consulting,No,No,Yes
TXN00826,2024-06-29 09:45:00,HR,Sun Pharma,EMP1158,67045.37,Bank Transfer,INV182423,Approved,High,Yes,Mumbai,Infrastructure,Yes,No,Yes
